student_id,pattern_label,pattern_reason
pjxyqxbk840,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。
pjxyqxbj403,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。
pjwtqxbj918,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。
pjxyqwbk736,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。
200307700011,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。
pjvyzvfj974,动机波动型,未落入前述高风险模式，当前更接近动机驱动的波动状态。
pjvyzvfj977,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。
pjvyzvfj989,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。
pjvyzvfj994,动机波动型,未落入前述高风险模式，当前更接近动机驱动的波动状态。
pjvyzvfj998,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。
pjvyzxbj993,动机波动型,未落入前述高风险模式，当前更接近动机驱动的波动状态。
pjvyzxbj995,动机波动型,未落入前述高风险模式，当前更接近动机驱动的波动状态。
pjvyzxbj997,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。
pjwqzwbj998,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。
pjwrqxbj882,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。
pjwrqxbj884,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。
pjwrqxbj890,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。
pjwrqxbj898,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。
pjwrqxbj913,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。
pjwrqxbj918,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。
pjwrqxbj920,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。
pjwrqxbj923,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。
pjwrqxbj924,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。
pjwrqxbj925,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。
pjwrqxbj926,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。
pjwrqxbj929,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。
pjwrqxbj932,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。
pjwrqxbj935,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。
pjwrqxbj938,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。
pjwrqxbj944,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。
pjwrqxbj945,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。
pjwrqxbj948,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。
pjwrqxbj955,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。
pjwrqxbj956,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。
pjwrqxbj965,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。
pjwrqxbj967,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。
pjwrqxbj973,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。
pjwrqxbj974,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。
pjwrqxbj977,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。
pjwrqxbj978,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。
pjwrqxbj979,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。
pjwrqxbj980,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。
pjwrqxbj983,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。
pjwrqxbj984,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。
pjwrqxbj988,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。
pjwrqxbj991,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。
pjwrqxbj992,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。
pjwrqxbj994,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。
pjwrqxbj998,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。
pjwtqxbj913,动机波动型,未落入前述高风险模式，当前更接近动机驱动的波动状态。
pjwtqxbj914,动机波动型,未落入前述高风险模式，当前更接近动机驱动的波动状态。
pjwtqxbj920,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。
pjwtqxbj921,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。
pjwtqxbj928,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。
pjwtqxbj929,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。
pjwtqxbj930,动机波动型,未落入前述高风险模式，当前更接近动机驱动的波动状态。
pjwtqxbj931,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。
pjwtqxbj932,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。
pjwtqxbj933,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。
pjwtqxbj939,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。
pjwtqxbj941,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。
pjwtqxbj942,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。
pjwtqxbj943,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。
pjwtqxbj944,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。
pjwtqxbj946,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。
pjwtqxbj947,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。
pjwtqxbj950,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。
pjwtqxbj952,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。
pjwtqxbj953,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。
pjwtqxbj957,动机波动型,未落入前述高风险模式，当前更接近动机驱动的波动状态。
pjwtqxbj959,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。
pjwtqxbj960,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。
pjwtqxbj967,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。
pjwtqxbj968,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。
pjwtqxbj969,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。
pjwtqxbj972,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。
pjwtqxbj976,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。
pjwtqxbj977,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。
pjwtqxbj979,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。
pjwtqxbj982,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。
pjwtqxbj983,动机波动型,未落入前述高风险模式，当前更接近动机驱动的波动状态。
pjwtqxbj984,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。
pjwtqxbj985,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。
pjwtqxbj987,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。
pjwtqxbj988,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。
pjwtqxbj993,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。
pjwtzxbj996,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。
pjwuzxbj992,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。
pjwuzxbj995,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。
pjxpqxbj911,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。
pjxpqxbj912,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。
pjxpqxbj914,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。
pjxpqxbj916,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。
pjxpqxbj918,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。
pjxpqxbj919,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。
pjxpqxbj924,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。
pjxpqxbj926,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。
pjxpqxbj927,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。
pjxpqxbj930,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。
pjxpqxbj933,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。
pjxpqxbj945,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。
pjxpqxbj946,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。
pjxpqxbj954,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。
pjxpqxbj955,动机波动型,未落入前述高风险模式，当前更接近动机驱动的波动状态。
pjxpqxbj956,动机波动型,未落入前述高风险模式，当前更接近动机驱动的波动状态。
pjxpqxbj957,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。
pjxpqxbj961,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。
pjxpqxbj967,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。
pjxpqxbj969,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。
pjxpqxbj971,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。
pjxpqxbj972,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。
pjxpqxbj973,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。
pjxpqxbj975,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。
pjxpqxbj976,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。
pjxpqxbj977,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。
pjxpqxbj979,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。
pjxpqxbj985,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。
pjxpqxbj986,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。
pjxpqxbj987,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。
pjxpqxbj992,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。
pjxpqxbj994,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。
pjxpqxbj997,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。
pjxpqxbj998,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。
pjxqqxbj947,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。
pjxqqxbj959,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。
pjxqqxbj967,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。
pjxqqxbj973,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。
pjxqqxbj974,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。
pjxqqxbj979,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。
pjxqqxbj988,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。
pjxqqxbj996,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。
pjxqqxbj998,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。
pjxqzxbj967,动机波动型,未落入前述高风险模式，当前更接近动机驱动的波动状态。
pjxqzxbj971,动机波动型,未落入前述高风险模式，当前更接近动机驱动的波动状态。
pjxqzxbj973,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。
pjxqzxbj975,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。
pjxqzxbj979,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。
pjxqzxbj982,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。
pjxqzxbj983,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。
pjxqzxbj995,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。
pjxqzxbj997,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。
pjxrqxbj891,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。
pjxrqxbj914,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。
pjxrqxbj916,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。
pjxrqxbj919,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。
pjxrqxbj945,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。
pjxrqxbj947,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。
pjxrqxbj973,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。
pjxrqxbj981,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。
pjxrqxbj988,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。
pjxrqxbj992,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。
pjxsqxbj751,动机波动型,未落入前述高风险模式，当前更接近动机驱动的波动状态。
pjxsqxbj752,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。
pjxsqxbj758,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。
pjxsqxbj760,动机波动型,未落入前述高风险模式，当前更接近动机驱动的波动状态。
pjxsqxbj764,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。
pjxsqxbj765,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。
pjxsqxbj768,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。
pjxsqxbj771,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。
pjxsqxbj772,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。
pjxsqxbj774,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。
pjxsqxbj777,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。
pjxsqxbj779,动机波动型,未落入前述高风险模式，当前更接近动机驱动的波动状态。
pjxsqxbj784,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。
pjxsqxbj786,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。
pjxsqxbj788,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。
pjxsqxbj789,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。
pjxsqxbj790,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。
pjxsqxbj792,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。
pjxsqxbj796,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。
pjxsqxbj801,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。
pjxsqxbj809,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。
pjxsqxbj812,动机波动型,未落入前述高风险模式，当前更接近动机驱动的波动状态。
pjxsqxbj815,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。
pjxsqxbj816,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。
pjxsqxbj820,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。
pjxsqxbj821,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。
pjxsqxbj823,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。
pjxsqxbj824,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。
pjxsqxbj825,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。
pjxsqxbj826,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。
pjxsqxbj827,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。
pjxsqxbj829,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。
pjxsqxbj831,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。
pjxsqxbj834,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。
pjxsqxbj840,动机波动型,未落入前述高风险模式，当前更接近动机驱动的波动状态。
pjxsqxbj843,动机波动型,未落入前述高风险模式，当前更接近动机驱动的波动状态。
pjxsqxbj844,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。
pjxsqxbj849,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。
pjxsqxbj851,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。
pjxsqxbj856,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。
pjxsqxbj857,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。
pjxsqxbj859,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。
pjxsqxbj862,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。
pjxsqxbj863,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。
pjxsqxbj871,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。
pjxsqxbj873,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。
pjxsqxbj874,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。
pjxsqxbj876,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。
pjxsqxbj880,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。
pjxsqxbj881,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。
pjxsqxbj885,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。
pjxsqxbj886,动机波动型,未落入前述高风险模式，当前更接近动机驱动的波动状态。
pjxsqxbj887,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。
pjxsqxbj892,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。
pjxsqxbj893,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。
pjxsqxbj897,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。
pjxsqxbj899,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。
pjxsqxbj904,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。
pjxsqxbj905,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。
pjxsqxbj906,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。
pjxsqxbj908,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。
pjxsqxbj909,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。
pjxsqxbj920,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。
pjxsqxbj922,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。
pjxsqxbj929,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。
pjxsqxbj938,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。
pjxsqxbj939,动机波动型,未落入前述高风险模式，当前更接近动机驱动的波动状态。
pjxsqxbj941,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。
pjxsqxbj942,动机波动型,未落入前述高风险模式，当前更接近动机驱动的波动状态。
pjxsqxbj944,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。
pjxsqxbj946,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。
pjxsqxbj949,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。
pjxsqxbj954,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。
pjxsqxbj962,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。
pjxsqxbj966,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。
pjxsqxbj968,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。
pjxsqxbj970,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。
pjxsqxbj976,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。
pjxsqxbj981,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。
pjxsqxbj982,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。
pjxsqxbj983,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。
pjxsqxbj984,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。
pjxsqxbj985,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。
pjxsqxbj989,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。
pjxsqxbj995,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。
pjxsqxbj996,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。
pjxsqxbj997,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。
pjxsqxbj998,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。
pjxtztbj985,动机波动型,未落入前述高风险模式，当前更接近动机驱动的波动状态。
pjxtztbj986,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。
pjxtztbj987,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。
pjxtztbj989,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。
pjxtztbj990,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。
pjxtztbj997,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。
pjxtztbj998,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。
pjxtzxbj997,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。
pjxtzxfj978,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。
pjxtzxfj980,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。
pjxtzxfj981,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。
pjxtzxfj982,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。
pjxtzxfj983,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。
pjxtzxfj986,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。
pjxtzxfj994,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。
pjxuqwbj443,动机波动型,未落入前述高风险模式，当前更接近动机驱动的波动状态。
pjxuqwbj446,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。
pjxuqwbj449,动机波动型,未落入前述高风险模式，当前更接近动机驱动的波动状态。
pjxuqwbj454,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。
pjxuqwbj460,动机波动型,未落入前述高风险模式，当前更接近动机驱动的波动状态。
pjxuqwbj461,动机波动型,未落入前述高风险模式，当前更接近动机驱动的波动状态。
pjxuqwbj468,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。
pjxuqwbj470,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。
pjxuqwbj472,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。
pjxuqwbj473,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。
pjxuqwbj476,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。
pjxuqwbj477,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。
pjxuqwbj478,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。
pjxuqwbj479,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。
pjxuqwbj483,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。
pjxuqwbj485,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。
pjxuqwbj488,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。
pjxuqwbj489,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。
pjxuqwbj491,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。
pjxuqwbj492,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。
pjxuqwbj495,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。
