student_id,pattern_label,pattern_reason
pjxyqxbl921,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxyqxbk841,运动薄弱型,运动维度风险最高，核心特征集中在 运动行为。
pjxuqwbj805,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxyqwbk653,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxuqwbj503,运动薄弱型,运动维度风险最高，核心特征集中在 运动行为。
pjxyqwbk796,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxyqxbj169,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxyqxbk263,运动薄弱型,运动维度风险最高，核心特征集中在 运动行为。
pjxuqwbj778,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxyqwbk735,运动薄弱型,运动维度风险最高，核心特征集中在 运动行为。
pjwrqxbj924,运动薄弱型,运动维度风险最高，核心特征集中在 运动行为。
pjxwxxbj964,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxsqxbj971,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxyqwbk585,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxyqwbk925,运动薄弱型,运动维度风险最高，核心特征集中在 运动行为。
pjxyqxbk497,运动薄弱型,运动维度风险最高，核心特征集中在 运动行为。
pjxyqwbk999,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxyqxbk013,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxyqxbj776,运动薄弱型,运动维度风险最高，核心特征集中在 运动行为。
pjxyqwbk895,运动薄弱型,运动维度风险最高，核心特征集中在 运动行为。
pjxyqwbk741,运动薄弱型,运动维度风险最高，核心特征集中在 运动行为。
pjxyqwbj660,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxyqwbj617,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxyqwbk871,运动薄弱型,运动维度风险最高，核心特征集中在 运动行为。
pjwtqxbj967,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxxxxbj987,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxyqxbk782,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxyqxbk273,运动薄弱型,运动维度风险最高，核心特征集中在 运动行为。
pjxyqxbk604,运动薄弱型,运动维度风险最高，核心特征集中在 运动行为。
pjxyqxbl779,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxyqxbj777,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxyqxbj753,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxuqwbj904,运动薄弱型,运动维度风险最高，核心特征集中在 运动行为。
pjxxxxbj922,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxyqxbk789,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxsqxbj918,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjwrqxbj935,运动薄弱型,运动维度风险最高，核心特征集中在 运动行为。
pjxqqxbj982,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxyqwbj830,运动薄弱型,运动维度风险最高，核心特征集中在 运动行为。
pjxyqwbj333,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxuqwbj634,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxyqxbl990,运动薄弱型,运动维度风险最高，核心特征集中在 运动行为。
pjxyqwbj764,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxyqwbj139,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxxxxbj901,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxsqxbj787,运动薄弱型,运动维度风险最高，核心特征集中在 运动行为。
pjxyqxbl963,运动薄弱型,运动维度风险最高，核心特征集中在 运动行为。
pjxyqwbj631,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxxztbj998,运动薄弱型,运动维度风险最高，核心特征集中在 运动行为。
pjxuqwbj676,运动薄弱型,运动维度风险最高，核心特征集中在 运动行为。
pjxyqwbj560,运动薄弱型,运动维度风险最高，核心特征集中在 运动行为。
pjxuqwbj517,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxxxxbj921,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxyqwbj004,运动薄弱型,运动维度风险最高，核心特征集中在 运动行为。
pjxsqxbj925,运动薄弱型,运动维度风险最高，核心特征集中在 运动行为。
pjxyqwbj699,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxyqwbj104,运动薄弱型,运动维度风险最高，核心特征集中在 运动行为。
pjxyqwbk727,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxuqwbj666,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxyqxbj162,运动薄弱型,运动维度风险最高，核心特征集中在 运动行为。
pjxpqxbj955,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxyqxbk882,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxyqxbl919,运动薄弱型,运动维度风险最高，核心特征集中在 运动行为。
pjxwxxbj934,运动薄弱型,运动维度风险最高，核心特征集中在 运动行为。
pjxxxxbj975,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxyqwbj452,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxyqwbk795,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxyqxbj399,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxyqwbj455,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxyqxbj740,运动薄弱型,运动维度风险最高，核心特征集中在 运动行为。
pjxyqxbj669,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxyqxbl687,运动薄弱型,运动维度风险最高，核心特征集中在 运动行为。
pjxyqxbk232,运动薄弱型,运动维度风险最高，核心特征集中在 运动行为。
pjxyqwbk769,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxyqwbj035,运动薄弱型,运动维度风险最高，核心特征集中在 运动行为。
pjxyqxbk909,运动薄弱型,运动维度风险最高，核心特征集中在 运动行为。
pjxyqxbk513,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxyqxbk150,运动薄弱型,运动维度风险最高，核心特征集中在 运动行为。
pjxyqwbj914,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxyqxbk679,运动薄弱型,运动维度风险最高，核心特征集中在 运动行为。
pjxyqxbk700,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxyqxbj132,运动薄弱型,运动维度风险最高，核心特征集中在 运动行为。
pjxuqwbj925,运动薄弱型,运动维度风险最高，核心特征集中在 运动行为。
pjxyqwbj590,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxyqxbk827,运动薄弱型,运动维度风险最高，核心特征集中在 运动行为。
pjxyqxbj323,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。
pjxyqwbj146,运动薄弱型,运动维度风险最高，核心特征集中在 运动行为。
pjxyqwbj685,运动薄弱型,运动维度风险最高，核心特征集中在 运动行为。
pjxyqxbj410,运动薄弱型,运动维度风险最高，核心特征集中在 运动行为。
pjxyqxbj027,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxyqxbj701,运动薄弱型,运动维度风险最高，核心特征集中在 运动行为。
pjxsqxbj812,运动薄弱型,运动维度风险最高，核心特征集中在 运动行为。
pjxwzxbj996,运动薄弱型,运动维度风险最高，核心特征集中在 运动行为。
pjxuqwbj933,运动薄弱型,运动维度风险最高，核心特征集中在 运动行为。
pjxyqwbj027,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxyqwbj249,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxuqwbj803,运动薄弱型,运动维度风险最高，核心特征集中在 运动行为。
pjxyqxbk961,运动薄弱型,运动维度风险最高，核心特征集中在 运动行为。
pjxyqxbl753,运动薄弱型,运动维度风险最高，核心特征集中在 运动行为。
pjxuqwbj631,运动薄弱型,运动维度风险最高，核心特征集中在 运动行为。
pjxyqxbk840,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxyqxbk583,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxyqwbj868,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxyqwbk862,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxyqxbj147,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxuqwbj609,运动薄弱型,运动维度风险最高，核心特征集中在 运动行为。
pjxyqxbj102,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxyqxbk039,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxyqxbj541,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxyqwbk868,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxyqxbl730,运动薄弱型,运动维度风险最高，核心特征集中在 运动行为。
pjxxxxbj980,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxyqxbk287,运动薄弱型,运动维度风险最高，核心特征集中在 运动行为。
pjxuqwbj654,运动薄弱型,运动维度风险最高，核心特征集中在 运动行为。
pjxuqwbj917,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjwrqxbj980,运动薄弱型,运动维度风险最高，核心特征集中在 运动行为。
pjxsqxbj996,运动薄弱型,运动维度风险最高，核心特征集中在 运动行为。
pjxyqxbk500,运动薄弱型,运动维度风险最高，核心特征集中在 运动行为。
pjxyqwbj811,运动薄弱型,运动维度风险最高，核心特征集中在 运动行为。
pjxyqwbk855,运动薄弱型,运动维度风险最高，核心特征集中在 运动行为。
pjxsqxbj981,运动薄弱型,运动维度风险最高，核心特征集中在 运动行为。
pjwtqxbj969,运动薄弱型,运动维度风险最高，核心特征集中在 运动行为。
pjxyqxbk627,运动薄弱型,运动维度风险最高，核心特征集中在 运动行为。
pjxyqwbj418,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxrqxbj951,运动薄弱型,运动维度风险最高，核心特征集中在 运动行为。
pjxwxxbj949,运动薄弱型,运动维度风险最高，核心特征集中在 运动行为。
pjxyqxbl812,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxyqwbk636,运动薄弱型,运动维度风险最高，核心特征集中在 运动行为。
pjxyqxbk535,运动薄弱型,运动维度风险最高，核心特征集中在 运动行为。
pjxuqwbj460,运动薄弱型,运动维度风险最高，核心特征集中在 运动行为。
pjxyqxbj092,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxyqxbj909,运动薄弱型,运动维度风险最高，核心特征集中在 运动行为。
pjwtqxbj952,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxyqxbk437,运动薄弱型,运动维度风险最高，核心特征集中在 运动行为。
pjxyqwbj185,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxyqwbk782,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxyqxbj771,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxrqxbj945,运动薄弱型,运动维度风险最高，核心特征集中在 运动行为。
pjxyqxbl827,运动薄弱型,运动维度风险最高，核心特征集中在 运动行为。
pjxyqxbk434,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxuqwbj953,运动薄弱型,运动维度风险最高，核心特征集中在 运动行为。
pjxyqxbj501,运动薄弱型,运动维度风险最高，核心特征集中在 运动行为。
pjxyqxbj405,运动薄弱型,运动维度风险最高，核心特征集中在 运动行为。
pjxyqxbj066,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjwtqxbj935,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxyqxbk631,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxyqwbj627,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxxxxbj942,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxyqxbj451,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxyqxbj334,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxyqxbl869,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxyqxbk799,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxyqwbj506,运动薄弱型,运动维度风险最高，核心特征集中在 运动行为。
pjxyqwbj285,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxyqwbj044,运动薄弱型,运动维度风险最高，核心特征集中在 运动行为。
pjxyqwbj041,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxyqxbl872,运动薄弱型,运动维度风险最高，核心特征集中在 运动行为。
pjxuqwbj686,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxyqxbj492,运动薄弱型,运动维度风险最高，核心特征集中在 运动行为。
pjxyqxbk676,运动薄弱型,运动维度风险最高，核心特征集中在 运动行为。
pjxyqwbk831,运动薄弱型,运动维度风险最高，核心特征集中在 运动行为。
pjxyqwbj031,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxyqxbj121,运动薄弱型,运动维度风险最高，核心特征集中在 运动行为。
pjxuqwbj692,运动薄弱型,运动维度风险最高，核心特征集中在 运动行为。
pjxsqxbj780,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjwrqxbj901,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxsqxbj936,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxyqwbk623,运动薄弱型,运动维度风险最高，核心特征集中在 运动行为。
pjxyqxbk470,运动薄弱型,运动维度风险最高，核心特征集中在 运动行为。
pjxyqxbj812,运动薄弱型,运动维度风险最高，核心特征集中在 运动行为。
pjxyqwbk710,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxyqwbk513,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxyqwbj278,运动薄弱型,运动维度风险最高，核心特征集中在 运动行为。
pjxyqxbk926,运动薄弱型,运动维度风险最高，核心特征集中在 运动行为。
pjxyqwbk632,运动薄弱型,运动维度风险最高，核心特征集中在 运动行为。
pjxyqwbj422,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxyqwbk899,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxyqxbj173,运动薄弱型,运动维度风险最高，核心特征集中在 运动行为。
pjxyqwbj834,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxyqxbj562,运动薄弱型,运动维度风险最高，核心特征集中在 运动行为。
pjxyqxbl793,运动薄弱型,运动维度风险最高，核心特征集中在 运动行为。
pjwrqxbj991,运动薄弱型,运动维度风险最高，核心特征集中在 运动行为。
pjxyqwbj408,运动薄弱型,运动维度风险最高，核心特征集中在 运动行为。
pjxyqxbj905,运动薄弱型,运动维度风险最高，核心特征集中在 运动行为。
pjxyqwbj895,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxyqxbl708,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxpqxbj918,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxyqwbk661,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxyqxbk522,运动薄弱型,运动维度风险最高，核心特征集中在 运动行为。
pjxyqxbk546,运动薄弱型,运动维度风险最高，核心特征集中在 运动行为。
pjxyqwbj463,运动薄弱型,运动维度风险最高，核心特征集中在 运动行为。
pjxyqwbk548,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxuzxbj986,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjwtqxbj976,运动薄弱型,运动维度风险最高，核心特征集中在 运动行为。
pjxyqwbj744,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxyqwbj608,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxyqwbk865,运动薄弱型,运动维度风险最高，核心特征集中在 运动行为。
pjxsqxbj888,运动薄弱型,运动维度风险最高，核心特征集中在 运动行为。
pjxyqwbk764,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxuqwbj615,运动薄弱型,运动维度风险最高，核心特征集中在 运动行为。
pjxyqwbk531,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxyqwbk671,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxuqwbj586,运动薄弱型,运动维度风险最高，核心特征集中在 运动行为。
pjxyqxbk253,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxyqxbj780,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxyqwbk810,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxyqwbj223,运动薄弱型,运动维度风险最高，核心特征集中在 运动行为。
pjxyqxbj063,运动薄弱型,运动维度风险最高，核心特征集中在 运动行为。
pjxyqwbj003,运动薄弱型,运动维度风险最高，核心特征集中在 运动行为。
pjxyqxbl900,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxyqwbj122,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxyqxbk596,运动薄弱型,运动维度风险最高，核心特征集中在 运动行为。
pjxyqxbk953,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxyqxbk905,运动薄弱型,运动维度风险最高，核心特征集中在 运动行为。
pjxyqxbj835,运动薄弱型,运动维度风险最高，核心特征集中在 运动行为。
pjxxzxkj978,运动薄弱型,运动维度风险最高，核心特征集中在 运动行为。
pjxsqxbj922,运动薄弱型,运动维度风险最高，核心特征集中在 运动行为。
pjxyqxbj035,运动薄弱型,运动维度风险最高，核心特征集中在 运动行为。
pjxyqwbk673,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxwzxkj985,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxyqxbj610,运动薄弱型,运动维度风险最高，核心特征集中在 运动行为。
pjxyqxbj315,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxyqxbj984,运动薄弱型,运动维度风险最高，核心特征集中在 运动行为。
pjxyqxbk649,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxyqxbj630,运动薄弱型,运动维度风险最高，核心特征集中在 运动行为。
pjwtqxbj932,运动薄弱型,运动维度风险最高，核心特征集中在 运动行为。
pjxyqxbj397,运动薄弱型,运动维度风险最高，核心特征集中在 运动行为。
pjxyqwbj662,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxyqwbj084,运动薄弱型,运动维度风险最高，核心特征集中在 运动行为。
pjxyqxbj765,运动薄弱型,运动维度风险最高，核心特征集中在 运动行为。
pjxuqwbj535,运动薄弱型,运动维度风险最高，核心特征集中在 运动行为。
pjwtqxbj939,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxyqwbk828,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxyqxbj044,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxyqwbj669,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxyqxbk144,运动薄弱型,运动维度风险最高，核心特征集中在 运动行为。
pjvyzxbj995,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxqzxbj984,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxyqxbk074,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxrqxbj928,运动薄弱型,运动维度风险最高，核心特征集中在 运动行为。
pjxyqxbl893,运动薄弱型,运动维度风险最高，核心特征集中在 运动行为。
pjxyqxbj756,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxyqwbj221,运动薄弱型,运动维度风险最高，核心特征集中在 运动行为。
pjxyqwbj802,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxyqwbj087,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjwtqxbj968,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxyqxbj584,运动薄弱型,运动维度风险最高，核心特征集中在 运动行为。
pjxyqxbj868,运动薄弱型,运动维度风险最高，核心特征集中在 运动行为。
pjxyqxbj578,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxuqwbj723,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxsqxbj815,运动薄弱型,运动维度风险最高，核心特征集中在 运动行为。
pjxyqwbk562,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxyqwbk962,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxrqxbj918,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxyqxbj031,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxyqwbj713,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxyqwbj896,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxsqxbj985,运动薄弱型,运动维度风险最高，核心特征集中在 运动行为。
pjxyqwbj939,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxyqwbj864,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxuqwbj476,运动薄弱型,运动维度风险最高，核心特征集中在 运动行为。
pjxwxxbj928,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxyqxbk005,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxuqwbj479,运动薄弱型,运动维度风险最高，核心特征集中在 运动行为。
pjxxxxbj958,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxsqxbj792,运动薄弱型,运动维度风险最高，核心特征集中在 运动行为。
pjwrqxbj905,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxwxxbj941,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxyqxbj018,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxyqxbj889,运动薄弱型,运动维度风险最高，核心特征集中在 运动行为。
pjxyqwbj927,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。
pjxyqxbk997,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxyqxbj574,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxwxxbj967,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxvzxbj997,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxyqwbj078,运动薄弱型,运动维度风险最高，核心特征集中在 运动行为。
pjxyqxbk163,运动薄弱型,运动维度风险最高，核心特征集中在 运动行为。
pjxsqxbj764,运动薄弱型,运动维度风险最高，核心特征集中在 运动行为。
pjxyqwbj902,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxyqxbk022,运动薄弱型,运动维度风险最高，核心特征集中在 运动行为。
pjxyqwbk514,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxyqxbj319,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxyqwbj991,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxuqwbj992,运动薄弱型,运动维度风险最高，核心特征集中在 运动行为。
pjxyqwbj488,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxyqwbj108,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxyqwbj903,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxwxxbj972,运动薄弱型,运动维度风险最高，核心特征集中在 运动行为。
pjxuqwbj954,运动薄弱型,运动维度风险最高，核心特征集中在 运动行为。
pjxyqxbj663,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxyqxbk674,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxsqxbj796,运动薄弱型,运动维度风险最高，核心特征集中在 运动行为。
pjxyqxbj581,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxyqwbj979,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxyqwbj532,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxyqxbk603,运动薄弱型,运动维度风险最高，核心特征集中在 运动行为。
pjxuqwbj678,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxsqxbj997,运动薄弱型,运动维度风险最高，核心特征集中在 运动行为。
pjxsqxbj789,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxyqxbj224,运动薄弱型,运动维度风险最高，核心特征集中在 运动行为。
pjxsqxbj942,运动薄弱型,运动维度风险最高，核心特征集中在 运动行为。
pjxyqwbk509,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjwtqxbj977,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjwtqxbj928,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjwrqxbj984,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxyqwbj023,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxyqxbk594,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxyqwbk746,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxyqxbk236,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxyqwbj479,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxyqxbj333,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxyqxbk182,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxyqwbj472,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxyqwbj236,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxqqxbj996,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxuqwbj761,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxxxxbj953,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxyqwbj697,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxrqxbj944,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxyqwbk713,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxuqwbj879,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxyqxbj043,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxyqxbk751,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxyqxbj832,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxwzxkj989,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxyqxbj391,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxyqwbk665,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxyqwbk802,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxyqxbk131,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxyqwbj763,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxsqxbj994,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxyqwbj566,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxyqwbj872,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxyqwbj015,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
pjxyqxbj024,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。
